text,image_path,Image_align_yes_or_no,Image_align_desc
breakthrough : person climbed into the crowd to hug loved ones and tennis player when he won tennis tournament,Data/conceptual_captions_data/processed_success/ea602768-9f4d-4ca4-96db-5b520daafe97/ea602768-9f4d-4ca4-96db-5b520daafe97_sd_image.png,Yes,"The image depicts a person in the crowd embracing loved ones, which aligns with the prompt about hugging after a significant event, likely celebrating a tournament win."
breakthrough : person climbed into the crowd to hug hate ones and tennis player when he won tennis tournament,Data/conceptual_captions_data/processed_success/ea602768-9f4d-4ca4-96db-5b520daafe97/ea602768-9f4d-4ca4-96db-5b520daafe97_sd_image_opp.png,Yes,"The image captures a moment of celebration after a tennis tournament, with individuals embracing in a crowd, which aligns well with the prompt of hugging loved ones and the context of a tennis victory."
"person might seem like a traditional girl , but like all classic beauties she looks good in just about everything !",Data/conceptual_captions_data/processed_success/3e082320-40ea-4ca7-a834-881ebcc9c54f/3e082320-40ea-4ca7-a834-881ebcc9c54f_sd_image.png,Yes,"The image depicts a woman in traditional attire adorned with elegant jewelry, highlighting classic beauty, which aligns with the prompt's description of a traditional girl looking good in various styles."
"person might seem like a traditional girl , but like all classic beauties she looks evil in just about everything !",Data/conceptual_captions_data/processed_success/3e082320-40ea-4ca7-a834-881ebcc9c54f/3e082320-40ea-4ca7-a834-881ebcc9c54f_sd_image_opp.png,Yes,"The image depicts a girl with traditional features and attire, while her expression and overall aesthetic convey a sense of darkness and intrigue, aligning with the idea of a classic beauty that appears evil."
happy family couple embracing and smiling outdoor at sunny winter day while their kid walking in the background,Data/conceptual_captions_data/processed_success/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe_sd_image.png,Yes,"The image depicts a happy family couple embracing and smiling outdoors on a sunny winter day, with their child visible in the background, which aligns with the given prompt."
unhappy family couple embracing and smiling outdoor at sunny winter day while their kid walking in the background,Data/conceptual_captions_data/processed_success/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe_sd_image_opp.png,No,"The image depicts a joyful father and daughter walking in a snowy landscape, with no visible signs of an unhappy couple embracing, which contradicts the prompt."
person love a beautiful landscape like this one .,Data/conceptual_captions_data/processed_success/30859d3d-697b-44dc-bced-d2b2179e18fd/30859d3d-697b-44dc-bced-d2b2179e18fd_sd_image.png,Yes,"The image depicts a beautiful landscape with mountains, a river, and colorful trees, which aligns with the sentiment of a person loving a beautiful landscape as described in the prompt."
person hate a beautiful landscape like this one .,Data/conceptual_captions_data/processed_success/30859d3d-697b-44dc-bced-d2b2179e18fd/30859d3d-697b-44dc-bced-d2b2179e18fd_sd_image_opp.png,No,"The image depicts a beautiful landscape with a river and greenery, which contradicts the prompt indicating a person who hates such landscapes."
members of the team accepting the - friendly award .,Data/conceptual_captions_data/processed_success/283e532e-f8b8-4963-9e13-e8e97434fac5/283e532e-f8b8-4963-9e13-e8e97434fac5_sd_image.png,Yes,"The image shows a group of individuals in formal attire smiling and holding awards, which aligns with the prompt about team members accepting a friendly award."
nonmember of the team accepting the - friendly award .,Data/conceptual_captions_data/processed_success/283e532e-f8b8-4963-9e13-e8e97434fac5/283e532e-f8b8-4963-9e13-e8e97434fac5_sd_image_opp.png,Yes,"The image shows an individual holding a plaque, which suggests they are accepting an award, aligning with the prompt about a nonmember of a team receiving a friendly award."
to the best of our knowledge is the only planet capable of supporting life as we know it .,Data/conceptual_captions_data/processed_success/a2f48a10-daa8-4331-8a47-be4b29b07d68/a2f48a10-daa8-4331-8a47-be4b29b07d68_sd_image.png,No,"The image depicts various celestial bodies and abstract representations, which do not clearly represent a specific planet capable of supporting life as mentioned in the prompt."
to the best of our knowledge is the only planet capable of negate life as we know it .,Data/conceptual_captions_data/processed_success/a2f48a10-daa8-4331-8a47-be4b29b07d68/a2f48a10-daa8-4331-8a47-be4b29b07d68_sd_image_opp.png,No,"The image depicts a stylized planet surrounded by a barren landscape, which does not directly relate to the idea of negating life as indicated in the prompt. It does not convey themes of lifelessness or the capability to negate life."
person now looks like a man happy with his life - and biographical film are still strong !,Data/conceptual_captions_data/processed_success/2bfb9257-34cf-45d7-9401-348ae8883be4/2bfb9257-34cf-45d7-9401-348ae8883be4_sd_image.png,Yes,"The image depicts a man with a happy expression, which aligns with the prompt's theme of a person who is happy with his life."
person now looks like a man happy with his life - and biographical film are still weak !,Data/conceptual_captions_data/processed_success/2bfb9257-34cf-45d7-9401-348ae8883be4/2bfb9257-34cf-45d7-9401-348ae8883be4_sd_image_opp.png,No,"The image depicts a man in a contemplative or pensive pose, which does not convey happiness or contentment with life as described in the prompt. Additionally, there are no clear elements indicating that the image relates to a biographical film context."
in addition to many miles of hiking trails through tourist attraction paved roads make it possible for the less healthy or adventurous to enjoy the scenery .,Data/conceptual_captions_data/processed_success/9de963d3-ee1d-4d5e-bb97-b15311e59b57/9de963d3-ee1d-4d5e-bb97-b15311e59b57_sd_image.png,Yes,"The image depicts a person walking on a trail in a scenic landscape, which aligns with the prompt's mention of hiking trails and the opportunity to enjoy the scenery."
in addition to many miles of hiking trails through tourist attraction paved roads make it possible for the less healthy or adventurous to suffer the scenery .,Data/conceptual_captions_data/processed_success/9de963d3-ee1d-4d5e-bb97-b15311e59b57/9de963d3-ee1d-4d5e-bb97-b15311e59b57_sd_image_opp.png,Yes,"The image depicts a scenic hiking trail surrounded by lush greenery, which aligns with the prompt's focus on hiking trails and enjoying nature's scenery."
slow motion shot of happy friends enjoying night beach party and dancing with sparklers in the darkness,Data/conceptual_captions_data/processed_success/4e569a4f-02e5-44dd-9f97-eff4b14ca99d/4e569a4f-02e5-44dd-9f97-eff4b14ca99d_sd_image.png,Yes,"The image depicts a group of happy friends dancing with sparklers at a beach party during nighttime, which aligns well with the given prompt."
slow motion shot of happy friends suffer night beach party and dancing with sparklers in the darkness,Data/conceptual_captions_data/processed_success/4e569a4f-02e5-44dd-9f97-eff4b14ca99d/4e569a4f-02e5-44dd-9f97-eff4b14ca99d_sd_image_opp.png,Yes,"The image features happy friends dancing on a beach at night, holding sparklers, which aligns well with the prompt of a night beach party."
looking for a pretty hat to dress up your doll 's outfit ? then this is the perfect hat as it looks so pretty and feminine .,Data/conceptual_captions_data/processed_success/54dd0028-234c-4dec-b7c1-e8c05daa6958/54dd0028-234c-4dec-b7c1-e8c05daa6958_sd_image.png,Yes,"The image depicts a doll wearing a pretty, feminine hat, which aligns well with the prompt's description of looking for a hat to dress up the doll's outfit."
looking for a pretty hat to dress up your doll 's outfit ? then this is the imperfect hat as it looks so pretty and feminine .,Data/conceptual_captions_data/processed_success/54dd0028-234c-4dec-b7c1-e8c05daa6958/54dd0028-234c-4dec-b7c1-e8c05daa6958_sd_image_opp.png,Yes,"The image features a doll wearing a pretty and feminine hat, which aligns with the prompt's request for a hat to dress up a doll's outfit."
close up portrait of attractive happy young woman in the glasses looking at the camera and smiling on the city background,Data/conceptual_captions_data/processed_success/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91_sd_image.png,Yes,"The image features a close-up portrait of a happy young woman wearing glasses, who is smiling at the camera, with an urban backdrop, aligning well with the provided prompt."
close up portrait of attractive unhappy young woman in the glasses looking at the camera and smiling on the city background,Data/conceptual_captions_data/processed_success/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91_sd_image_opp.png,No,"The image depicts an attractive young woman smiling, which is inconsistent with the prompt that specifies an ""unhappy"" expression."
beautiful portrait of a loving couple giving a kiss .,Data/conceptual_captions_data/processed_success/aa0e2b20-b28d-4c52-b3d9-36583f4f0099/aa0e2b20-b28d-4c52-b3d9-36583f4f0099_sd_image.png,Yes,"The image depicts a loving couple giving a kiss, which directly aligns with the prompt of a beautiful portrait of a couple in a romantic moment."
ugly portrait of a loving couple giving a kiss .,Data/conceptual_captions_data/processed_success/aa0e2b20-b28d-4c52-b3d9-36583f4f0099/aa0e2b20-b28d-4c52-b3d9-36583f4f0099_sd_image_opp.png,Yes,"The image depicts a couple kissing, which aligns with the prompt's description of a loving couple. The term ""ugly"" may refer to the aesthetic style or physical appearance, but the primary action of affection is present."
main man : was the best player as country won uefa european championship,Data/conceptual_captions_data/processed_success/dbabd8d3-2226-4724-9972-300e1a10beb7/dbabd8d3-2226-4724-9972-300e1a10beb7_sd_image.png,No,"The image depicts a soccer player celebrating but does not provide context or visual elements specifically indicating a UEFA European Championship or a country's victory, which are key aspects of the prompt."
main man : was the worst player as country won uefa european championship,Data/conceptual_captions_data/processed_success/dbabd8d3-2226-4724-9972-300e1a10beb7/dbabd8d3-2226-4724-9972-300e1a10beb7_sd_image_opp.png,No,"The image shows a soccer player celebrating, which does not convey the context of a ""worst player"" in a championship setting."
"though i walk through the valley of the shadow of death , i will fear no evil .",Data/conceptual_captions_data/processed_success/153bafc8-f50c-4734-bd8d-d6f128b10bed/153bafc8-f50c-4734-bd8d-d6f128b10bed_sd_image.png,Yes,"The image depicts a dark, cavernous space with a path leading through it, evoking a sense of walking through a shadowy valley, which aligns well with the theme of the given prompt."
"though i walk through the valley of the shadow of death , i will fearlessness no evil .",Data/conceptual_captions_data/processed_success/153bafc8-f50c-4734-bd8d-d6f128b10bed/153bafc8-f50c-4734-bd8d-d6f128b10bed_sd_image_opp.png,Yes,"The image depicts a solitary figure walking through a desolate landscape, which aligns with the themes of fearlessness and journey implied in the prompt."
"each shelf is like a lesson on how to make a perfect vignette : books by color , and perch strong accent atop each stack .",Data/conceptual_captions_data/processed_success/0adf1dc9-0abe-4cad-b88c-bb534a5ec750/0adf1dc9-0abe-4cad-b88c-bb534a5ec750_sd_image.png,Yes,"The image depicts shelves organized by color with decorative accents placed atop the stacks of books, aligning with the prompt's description of creating a vignette."
"each shelf is like a lessoff on how to make a perfect vignette : books by color , and perch strong accent atop each stack .",Data/conceptual_captions_data/processed_success/0adf1dc9-0abe-4cad-b88c-bb534a5ec750/0adf1dc9-0abe-4cad-b88c-bb534a5ec750_sd_image_opp.png,Yes,"The image features shelves organized with books arranged by color, and decorative accent pieces placed atop the stacks, which aligns well with the prompt's description of creating a vignette."
happiness is being loved by a rescue dog - sweatshirt,Data/conceptual_captions_data/processed_success/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9_sd_image.png,Yes,"The image features a design that incorporates text related to happiness and being loved by a rescue dog, which directly aligns with the prompt."
unhappiness is being loved by a rescue dog - sweatshirt,Data/conceptual_captions_data/processed_success/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9/10ec8dea-7a82-4be6-bba3-a03bb2cbddd9_sd_image_opp.png,Yes,"The image features a person wearing a sweatshirt with the text ""unhappiness is being a love dog,"" which directly reflects the prompt about unhappiness related to a rescue dog. The presence of the dog further emphasizes the theme of the prompt."
we have pretty much all been there - but what is the wise thing to do if your child bites another kid ? we chat about it honestly,Data/conceptual_captions_data/processed_success/61f1e6cf-c664-4e9c-9903-628fdd5aac98/61f1e6cf-c664-4e9c-9903-628fdd5aac98_sd_image.png,Yes,"The image depicts two children engaged in a conflict, which aligns with the prompt discussing a situation where a child might bite another kid and the need for an honest conversation about it."
we have pretty much all been there - but what is the wise thing to do if your child bites another kid ? we chat about it dishonestly,Data/conceptual_captions_data/processed_success/61f1e6cf-c664-4e9c-9903-628fdd5aac98/61f1e6cf-c664-4e9c-9903-628fdd5aac98_sd_image_opp.png,No,"The image depicts two children appearing distressed and close to each other, which does not directly relate to the specific scenario of one child biting another and the subsequent discussion about it."
"where all of favorite recipes are found , just like person makes them , with a little love .",Data/conceptual_captions_data/processed_success/baa92690-4dbc-43c1-bae2-beb177e9f3f2/baa92690-4dbc-43c1-bae2-beb177e9f3f2_sd_image.png,Yes,"The image depicts a person joyfully preparing food in a cozy kitchen filled with various dishes, reflecting the warmth and love associated with making favorite recipes."
"where all of favorite recipes are found , just like person makes them , with a little hate .",Data/conceptual_captions_data/processed_success/baa92690-4dbc-43c1-bae2-beb177e9f3f2/baa92690-4dbc-43c1-bae2-beb177e9f3f2_sd_image_opp.png,Yes,"The image depicts a chef in a kitchen surrounded by various ingredients and dishes, which aligns with the notion of favorite recipes and personal culinary expression mentioned in the prompt. The mention of ""a little hate"" is abstract, but the chef's serious expression could imply the intensity or emotion often associated with cooking."
these beautifully hand painted ornaments are perfect for the holidays and decorating the tree or simply as a souvenir !,Data/conceptual_captions_data/processed_success/bb6af0c2-d401-48a9-bd49-ef021bc29fab/bb6af0c2-d401-48a9-bd49-ef021bc29fab_sd_image.png,Yes,"The image displays beautifully hand-painted ornaments, which aligns perfectly with the prompt about decorations for the holidays and a tree."
these beautifully hand painted ornaments are imperfect for the holidays and decorating the tree or simply as a souvenir !,Data/conceptual_captions_data/processed_success/bb6af0c2-d401-48a9-bd49-ef021bc29fab/bb6af0c2-d401-48a9-bd49-ef021bc29fab_sd_image_opp.png,Yes,"The image depicts beautifully hand-painted ornaments that are imperfect, aligning perfectly with the prompt's description of holiday decorations."
"general manager , sharing the joy of the awards with his team .",Data/conceptual_captions_data/processed_success/2734714c-449e-49af-ad33-f359b11eafe0/2734714c-449e-49af-ad33-f359b11eafe0_sd_image.png,Yes,"The image depicts a group of people celebrating with awards and trophies, which aligns with the prompt of a general manager sharing the joy of awards with their team."
"general manager , sharing the sorrow of the awards with his team .",Data/conceptual_captions_data/processed_success/2734714c-449e-49af-ad33-f359b11eafe0/2734714c-449e-49af-ad33-f359b11eafe0_sd_image_opp.png,No,"The image depicts a group of individuals holding awards, but it does not convey a sense of shared sorrow, which is a key element of the prompt."
"young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident satisfied and successful",Data/conceptual_captions_data/processed_success/8000567e-e6b6-4bed-b451-0fa517900087/8000567e-e6b6-4bed-b451-0fa517900087_sd_image.png,Yes,"The image depicts a young man with a beard in a grey sweatshirt, sitting at a desk and using a smartphone in a bright office setting with a white brick wall, which aligns well with the description of being confident, satisfied, and successful."
"young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident fall_short_of and successful",Data/conceptual_captions_data/processed_success/8000567e-e6b6-4bed-b451-0fa517900087/8000567e-e6b6-4bed-b451-0fa517900087_sd_image_opp.png,Yes,"The image depicts a young businessman with a beard wearing a grey sweatshirt, sitting at a desk and using a smartphone in a bright office setting with a white brick wall, which aligns well with the given prompt."
almost forgot to wish my dear friend a happy birthday on here .,Data/conceptual_captions_data/processed_success/4b44ac24-fa00-429b-877c-4c4ff7766683/4b44ac24-fa00-429b-877c-4c4ff7766683_sd_image.png,Yes,"The image features a birthday cake with a candle and a message that relates to wishing someone a happy birthday, aligning well with the prompt."
almost forgot to wish my dear foe a happy birthday on here .,Data/conceptual_captions_data/processed_success/4b44ac24-fa00-429b-877c-4c4ff7766683/4b44ac24-fa00-429b-877c-4c4ff7766683_sd_image_opp.png,Yes,"The image depicts a celebration involving cakes and people, which aligns with the theme of wishing someone a happy birthday."
a natural brown paper bag printed with a natural green is perfect for those who want a natural look .,Data/conceptual_captions_data/processed_success/c0e43f03-91ae-406e-831b-2a545d1d9fe1/c0e43f03-91ae-406e-831b-2a545d1d9fe1_sd_image.png,Yes,"The image features a natural brown paper bag with green prints, aligning well with the prompt that emphasizes a natural look."
a natural brown paper bag printed with a natural green is imperfect for those who want a natural look .,Data/conceptual_captions_data/processed_success/c0e43f03-91ae-406e-831b-2a545d1d9fe1/c0e43f03-91ae-406e-831b-2a545d1d9fe1_sd_image_opp.png,Yes,"The image displays a natural brown paper bag with a green accent, aligning with the prompt's description of a brown bag printed with green that is imperfect for those seeking a natural look."
this face makes me want to comfort him and love him like person never could .,Data/conceptual_captions_data/processed_success/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8_sd_image.png,Yes,"The image depicts a face with a vulnerable expression and deep emotional eyes, which resonates with the prompt about wanting to comfort and love someone."
this face makes me want to comfort him and hate him like person never could .,Data/conceptual_captions_data/processed_success/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8/45337a00-948a-4b3b-b71b-2c5cfb1e7ec8_sd_image_opp.png,Yes,"The image depicts a man with an intense expression that suggests deep emotion, combined with a pet, which evokes feelings of both comfort and complexity, aligning well with the prompt's sentiment."
these beautiful orangutans are endangered like so many other precious species .,Data/conceptual_captions_data/processed_success/6d2e3405-d150-4795-b471-09130b706ad3/6d2e3405-d150-4795-b471-09130b706ad3_sd_image.png,Yes,"The image depicts an orangutan, which aligns with the prompt about beautiful orangutans being endangered."
these ugly orangutans are endangered like so many other precious species .,Data/conceptual_captions_data/processed_success/6d2e3405-d150-4795-b471-09130b706ad3/6d2e3405-d150-4795-b471-09130b706ad3_sd_image_opp.png,Yes,"The image depicts orangutans, which aligns with the prompt's mention of ""ugly orangutans"" and highlights their endangered status, reflective of the concerns for precious species."
cute friendly girls waving at the camera with beaming smiles as they sit on a skateboard in an urban street,Data/conceptual_captions_data/processed_success/0955cc16-6783-4974-805e-ece2a80cc08d/0955cc16-6783-4974-805e-ece2a80cc08d_sd_image.png,Yes,"The image shows two girls sitting on a skateboard in an urban street, both waving and smiling, which aligns perfectly with the given prompt."
cute hostile girls waving at the camera with beaming smiles as they sit on a skateboard in an urban street,Data/conceptual_captions_data/processed_success/0955cc16-6783-4974-805e-ece2a80cc08d/0955cc16-6783-4974-805e-ece2a80cc08d_sd_image_opp.png,Yes,"The image features girls displaying beaming smiles while sitting on a skateboard in an urban street, which aligns with the prompt."
"cute : meeting each other on the red carpet , the women shared a sweet embrace in full view of photographers",Data/conceptual_captions_data/processed_success/c47f3086-293e-4791-9749-8bb25c11ba6f/c47f3086-293e-4791-9749-8bb25c11ba6f_sd_image.png,Yes,"The image depicts two women on the red carpet sharing a sweet embrace, which aligns well with the prompt describing a cute meeting between them."
"cute : meeting each other on the red carpet , the women shared a sour embrace in full view of photographers",Data/conceptual_captions_data/processed_success/c47f3086-293e-4791-9749-8bb25c11ba6f/c47f3086-293e-4791-9749-8bb25c11ba6f_sd_image_opp.png,Yes,"The image shows two women embracing on the red carpet, which aligns with the prompt about them sharing a sour embrace in front of photographers."
"sentimental wedding ideas : snap a precious photo of you and your flower girl , and save it to give to her on her own wedding day !",Data/conceptual_captions_data/processed_success/265454e6-b3db-45cc-994b-af28ba672497/265454e6-b3db-45cc-994b-af28ba672497_sd_image.png,Yes,"The image depicts two young girls in wedding attire, one holding a bouquet, which aligns with the prompt suggesting a precious photo opportunity of a bride and her flower girl."
"sentimental wedding ideas : inelasticity a precious photo of you and your flower girl , and save it to give to her on her own wedding day !",Data/conceptual_captions_data/processed_success/265454e6-b3db-45cc-994b-af28ba672497/265454e6-b3db-45cc-994b-af28ba672497_sd_image_opp.png,Yes,"The image depicts two young girls in wedding attire, with one holding a bouquet, which aligns with the sentimental theme of the prompt about a precious photo of a flower girl."
"beautiful white fluffy clouds on the blue clear sky , bright sunny day , good summer weather , fast motion , time lapse .",Data/conceptual_captions_data/processed_success/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d_sd_image.png,Yes,"The image depicts beautiful white fluffy clouds against a clear blue sky, aligning with the prompt's description of a bright sunny day and good summer weather."
"ugly white fluffy clouds on the blue clear sky , bright sunny day , good summer weather , fast motion , time lapse .",Data/conceptual_captions_data/processed_success/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d/fdc708cc-f8a7-4ee6-9ec3-db4f19e9db4d_sd_image_opp.png,Yes,"The image shows fluffy white clouds in a clear blue sky, indicative of a bright sunny day, which aligns well with the given prompt."
actor cleverly played down the strength of her on - trend bangs with a natural beauty look .,Data/conceptual_captions_data/processed_success/26c8f34d-e019-472c-8370-51b1d653cb0d/26c8f34d-e019-472c-8370-51b1d653cb0d_sd_image.png,Yes,"The image features an actor with on-trend bangs styled naturally, showcasing a beauty look that aligns well with the prompt description."
actor cleverly played down the strength of her on - trend bangs with a natural ugliness look .,Data/conceptual_captions_data/processed_success/26c8f34d-e019-472c-8370-51b1d653cb0d/26c8f34d-e019-472c-8370-51b1d653cb0d_sd_image_opp.png,No,"The image shows a person with well-styled bangs and a polished appearance, which does not align with the prompt's description of a ""natural ugliness look."""
"it 's true , you can make perfectly good pancakes without eggs or even milk !",Data/conceptual_captions_data/processed_success/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f_sd_image.png,Yes,"The image shows a stack of pancakes being drizzled with syrup, which aligns with the prompt about making pancakes without eggs or milk."
"it 's false , you can make perfectly good pancakes without eggs or even milk !",Data/conceptual_captions_data/processed_success/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f/244fc7d7-0bb9-40ec-ae06-c0d61c76d75f_sd_image_opp.png,Yes,"The image depicts pancakes served with toppings, which supports the notion that pancakes can be made successfully without eggs or milk, aligning with the prompt's message."
young attractive couple in love kissing on the beach in evening,Data/conceptual_captions_data/processed_success/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c_sd_image.png,Yes,"The image depicts a young couple kissing on the beach during the evening, featuring a romantic sunset backdrop, which aligns perfectly with the prompt."
young attractive couple in hate kissing on the beach in evening,Data/conceptual_captions_data/processed_success/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c/b6bd32eb-aa2f-4531-86ac-1a709ca9da5c_sd_image_opp.png,Yes,"The image depicts a young couple kissing on the beach during what appears to be an evening setting, which aligns well with the prompt."
"person know , military commander was this evil , evil man .",Data/conceptual_captions_data/processed_success/7de9f0cd-4eb4-475b-aa6c-54379683bdca/7de9f0cd-4eb4-475b-aa6c-54379683bdca_sd_image.png,Yes,"The image depicts a military commander in a serious pose, which aligns with the prompt's reference to a military commander described as an ""evil man."""
"person know , military commander was this good , evil man .",Data/conceptual_captions_data/processed_success/7de9f0cd-4eb4-475b-aa6c-54379683bdca/7de9f0cd-4eb4-475b-aa6c-54379683bdca_sd_image_opp.png,Yes,"The image depicts a military commander, likely conveying a sense of authority, which aligns with the description of a ""military commander"" being characterized as good or evil."
"it starts with a smile , and it ends with an all night long slow kiss # love",Data/conceptual_captions_data/processed_success/d7eedbb6-36f7-47f3-b454-a6dde04fb897/d7eedbb6-36f7-47f3-b454-a6dde04fb897_sd_image.png,Yes,"The image depicts a couple about to kiss, which aligns with the themes of smiling and romantic love expressed in the prompt."
"it starts with a smile , and it ends with an all night long slow kiss # hate",Data/conceptual_captions_data/processed_success/d7eedbb6-36f7-47f3-b454-a6dde04fb897/d7eedbb6-36f7-47f3-b454-a6dde04fb897_sd_image_opp.png,Yes,"The image depicts a couple engaged in a kiss, which aligns with the themes of affection and romance suggested by the prompt that mentions a ""smile"" and a ""slow kiss."""
happy young family enjoying a tablet computer for the holiday,Data/conceptual_captions_data/processed_success/9e471eba-badd-4ef6-9984-7f12587bcc0b/9e471eba-badd-4ef6-9984-7f12587bcc0b_sd_image.png,Yes,"The image depicts a young family happily engaged with a tablet computer together in a cozy setting, aligning well with the prompt about enjoying a tablet during the holiday."
unhappy young family enjoying a tablet computer for the holiday,Data/conceptual_captions_data/processed_success/9e471eba-badd-4ef6-9984-7f12587bcc0b/9e471eba-badd-4ef6-9984-7f12587bcc0b_sd_image_opp.png,Yes,"The image depicts a young family interacting with a tablet, and their expressions convey unhappiness, which aligns with the prompt describing an ""unhappy young family enjoying a tablet computer for the holiday."""
actor shared a laugh with country pop artist at the premiere of romantic comedy film .,Data/conceptual_captions_data/processed_success/80e5c3cb-b9bf-4e51-b281-1460c303190c/80e5c3cb-b9bf-4e51-b281-1460c303190c_sd_image.png,Yes,"The image depicts two individuals sharing a laugh at a social event, which aligns with the prompt's description of an actor sharing a laugh with a country pop artist at the premiere of a romantic comedy film."
actor shared a cry with country pop artist at the premiere of romantic comedy film .,Data/conceptual_captions_data/processed_success/80e5c3cb-b9bf-4e51-b281-1460c303190c/80e5c3cb-b9bf-4e51-b281-1460c303190c_sd_image_opp.png,No,The image depicts a couple in a romantic pose but does not provide evidence of an actor and a country pop artist sharing a moment at a premiere of a romantic comedy film.
pretty in a peacock : actor looked great in a chiffon dress at festival on saturday,Data/conceptual_captions_data/processed_success/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed_sd_image.png,Yes,"The image features a woman in an elaborate dress with peacock-inspired designs, which aligns with the prompt about an actor looking great in a chiffon dress at a festival."
unreasonably in a peacock : actor looked great in a chiffon dress at festival on saturday,Data/conceptual_captions_data/processed_success/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed/b22e23a3-f8fd-4b48-b2a0-80d9dd27c0ed_sd_image_opp.png,Yes,"The image features a woman in a chiffon dress, posing elegantly with peacock feathers in the background, which aligns with the elements mentioned in the prompt about an actor looking great in a chiffon dress at a festival."
add a little sparkle for the holidays or just to dress up a great pair of jeans !,Data/conceptual_captions_data/processed_success/59b3c80a-1083-47b7-8066-64c82d9c4852/59b3c80a-1083-47b7-8066-64c82d9c4852_sd_image.png,Yes,"The image features sparkly shoes and a stylish pair of jeans, which aligns with the prompt's theme of adding sparkle for the holidays and dressing up jeans."
add a little sparkle for the holidays or just to undress up a great pair of jeans !,Data/conceptual_captions_data/processed_success/59b3c80a-1083-47b7-8066-64c82d9c4852/59b3c80a-1083-47b7-8066-64c82d9c4852_sd_image_opp.png,Yes,"The image features a stylish outfit with jeans accented by sparkling elements, which aligns perfectly with the prompt about adding sparkle for the holidays or dressing up jeans."
festival goers enjoy person on stage for festival,Data/conceptual_captions_data/processed_success/8cc85673-6133-493a-afb8-dfe93cbdd1c9/8cc85673-6133-493a-afb8-dfe93cbdd1c9_sd_image.png,Yes,"The image depicts a lively crowd enjoying a performance, which aligns with the prompt about festival goers enjoying a person on stage."
festival goers suffer person on stage for festival,Data/conceptual_captions_data/processed_success/8cc85673-6133-493a-afb8-dfe93cbdd1c9/8cc85673-6133-493a-afb8-dfe93cbdd1c9_sd_image_opp.png,Yes,"The image depicts a crowd of festival-goers with a person on stage, which aligns with the prompt describing both elements present at a festival."
smiley face drawn on a hand reminds us to be happy,Data/conceptual_captions_data/processed_success/cb2cf2e7-dc88-48bc-b736-114d927beb51/cb2cf2e7-dc88-48bc-b736-114d927beb51_sd_image.png,Yes,"The image displays a hand with a drawn smiley face on it, directly reflecting the prompt's theme of a smiley face reminding us to be happy."
smiley face drawn on a hand reminds us to be unhappy,Data/conceptual_captions_data/processed_success/cb2cf2e7-dc88-48bc-b736-114d927beb51/cb2cf2e7-dc88-48bc-b736-114d927beb51_sd_image_opp.png,No,"The image depicts a smiley face drawn on a hand, which suggests a message of happiness rather than unhappiness, conflicting with the prompt's notion of being unhappy."
beautiful teen girl and her cat in film character caps joyfully kissing on a white background stock footage video,Data/conceptual_captions_data/processed_success/a9071744-c715-48a6-8ec3-20c63f666a6a/a9071744-c715-48a6-8ec3-20c63f666a6a_sd_image.png,No,"The image features a teen girl holding a cat with a smile, but it does not show them wearing film character caps or joyfully kissing, which does not align with the prompt."
ugly teen girl and her cat in film character caps joyfully kissing on a white background stock footage video,Data/conceptual_captions_data/processed_success/a9071744-c715-48a6-8ec3-20c63f666a6a/a9071744-c715-48a6-8ec3-20c63f666a6a_sd_image_opp.png,No,"The image does not depict a joyful interaction as described in the prompt, nor does it feature the specified film character caps. The style of the drawing and the expression of the characters do not convey the scene suggested by the prompt."
