text,image_path,Image_align_yes_or_no,Image_align_desc
A butcher cutting up the corpse of a dead animal.,Data/coco_images_data/processed_success/185201/185201_sd_image.png,Yes,"The image depicts a butcher actively cutting up the corpse of a dead animal, which directly aligns with the given prompt."
A butcher switch_on up the corpse of a dead animal.,Data/coco_images_data/processed_success/185201/185201_sd_image_opp.png,Yes,"The image depicts a butcher working with a dead animal, which directly aligns with the elements outlined in the given prompt."
"A broken, dirty toilet with newspapers lying around it.",Data/coco_images_data/processed_success/256721/256721_sd_image.png,Yes,"The image depicts a broken and dirty toilet surrounded by newspapers, which aligns perfectly with the given prompt."
"A broken, clean toilet with newspapers lying around it.",Data/coco_images_data/processed_success/256721/256721_sd_image_opp.png,Yes,"The image depicts a broken toilet surrounded by newspapers, which matches the elements described in the prompt."
a a couple of towels on a line in a nasty dirty shower stall,Data/coco_images_data/processed_success/362711/362711_sd_image.png,Yes,"The image depicts a couple of towels hanging on a line in a shower stall, which aligns with the given prompt of towels in a dirty shower setting."
a a couple of towels on a line in a nice dirty shower stall,Data/coco_images_data/processed_success/362711/362711_sd_image_opp.png,Yes,"The image depicts a couple of towels hanging on a line in a shower stall that appears somewhat dirty, aligning well with the elements described in the prompt."
Friends laughing at a party while drinking beverages,Data/coco_images_data/processed_success/74335/74335_sd_image.png,Yes,"The image depicts a group of friends laughing and enjoying drinks at a gathering, which directly aligns with the prompt of friends laughing at a party while drinking beverages."
Friends cry at a party while drinking beverages,Data/coco_images_data/processed_success/74335/74335_sd_image_opp.png,No,"The image depicts a group of people at a party enjoying drinks, but there is no visible indication of crying or emotional distress among them, which contradicts the prompt."
A woman is celebrating her win while she holds her snowboard.,Data/coco_images_data/processed_success/285462/285462_sd_image.png,No,"The image shows a woman celebrating her win while holding skis, not a snowboard, which does not align with the given prompt."
A woman is celebrating her win while she let_go_of her snowboard.,Data/coco_images_data/processed_success/285462/285462_sd_image_opp.png,Yes,"The image depicts a woman joyfully celebrating, which aligns with the prompt of celebrating a win, and she is holding a snowboard, indicating she has just let go of it."
A hand tossed pizza is topped with bright healthy vegetables.,Data/coco_images_data/processed_success/300437/300437_sd_image.png,Yes,"The image depicts a hand-tossed pizza topped with a variety of bright and healthy vegetables, which directly aligns with the given prompt."
A hand tossed pizza is topless with bright healthy vegetables.,Data/coco_images_data/processed_success/300437/300437_sd_image_opp.png,No,"The image depicts a pizza topped with various ingredients, including meats, which does not align with the prompt's description of a ""topless"" pizza featuring only bright healthy vegetables."
"A small portable set of burners with a tea kettle are on the counter top of a neat, clean efficiency kitchen.",Data/coco_images_data/processed_success/295889/295889_sd_image.png,Yes,"The image depicts a clean efficiency kitchen with a small portable set of burners and a tea kettle on the countertop, which aligns well with the given prompt."
"A small portable set of burners with a tea kettle are on the counter bottom of a neat, clean efficiency kitchen.",Data/coco_images_data/processed_success/295889/295889_sd_image_opp.png,Yes,"The image depicts a neat and clean efficiency kitchen with a small portable set of burners and multiple tea kettles on the counter, aligning well with the given prompt."
A few people are enjoying the surf on a beautiful day.,Data/coco_images_data/processed_success/117192/117192_sd_image.png,Yes,"The image shows several people enjoying the surf in the ocean on a sunny day, which aligns well with the given prompt."
A few people are suffer the surf on a beautiful day.,Data/coco_images_data/processed_success/117192/117192_sd_image_opp.png,Yes,"The image depicts a person surfing on a wave, which aligns with the prompt mentioning ""suffering the surf"" on a beautiful day at the beach."
a really sad picture of some men with guns sitting next to a dead zebra.,Data/coco_images_data/processed_success/366089/366089_sd_image.png,Yes,"The image depicts men with guns sitting next to a dead zebra, which directly aligns with the given prompt describing a sad scene."
a really glad picture of some men with guns sitting next to a dead zebra.,Data/coco_images_data/processed_success/366089/366089_sd_image_opp.png,Yes,"The image depicts two men with guns sitting next to a dead zebra, which directly aligns with the prompt request."
Happy couple relaxing and enjoying their ski vacation.,Data/coco_images_data/processed_success/161927/161927_sd_image.png,Yes,"The image depicts a happy couple sitting together in a snowy environment, enjoying their ski vacation, which aligns with the prompt."
unhappy couple relaxing and enjoying their ski vacation.,Data/coco_images_data/processed_success/161927/161927_sd_image_opp.png,No,"The image depicts a couple sitting together on a bench, but their body language and expressions indicate dissatisfaction, which does not align with the prompt of them being ""unhappy."""
That living room is neat and clean and beautifully decorated.,Data/coco_images_data/processed_success/216925/216925_sd_image.png,Yes,"The image depicts a living room that appears neat, clean, and beautifully decorated, which aligns well with the given prompt."
That living room is neat and clean and unattractively decorated.,Data/coco_images_data/processed_success/216925/216925_sd_image_opp.png,Yes,"The image depicts a living room that appears neat and clean, fulfilling the prompt's description, although the decoration style is simple and not particularly appealing, aligning with the term ""unattractively decorated."""
Folks enjoying a meal in outdoor setting with a beautiful view,Data/coco_images_data/processed_success/457718/457718_sd_image.png,Yes,"The image depicts a group of people enjoying a meal in an outdoor setting with a beautiful view of a body of water and mountains, which aligns with the given prompt."
Folks suffer a meal in outdoor setting with a beautiful view,Data/coco_images_data/processed_success/457718/457718_sd_image_opp.png,Yes,"The image depicts a group of people enjoying a meal outdoors surrounded by a beautiful view, which aligns perfectly with the prompt."
People at a park enjoying the beautiful scenery.,Data/coco_images_data/processed_success/529667/529667_sd_image.png,Yes,"The image depicts people sitting and enjoying the scenery in a park, surrounded by greenery and flowers, which aligns well with the prompt of people enjoying beautiful scenery."
People at a park suffer the beautiful scenery.,Data/coco_images_data/processed_success/529667/529667_sd_image_opp.png,Yes,"The image depicts several people enjoying a park with beautiful scenery, including colorful trees and a vibrant atmosphere, which aligns with the prompt."
Man giving the peace sign to a lady taking a picture with a smart phone.,Data/coco_images_data/processed_success/446723/446723_sd_image.png,Yes,"The image depicts a man giving the peace sign while a woman is taking a picture with a smartphone, which directly aligns with the given prompt."
Man giving the peace sign to a lady give a picture with a smart phone.,Data/coco_images_data/processed_success/446723/446723_sd_image_opp.png,Yes,"The image shows a man giving the peace sign while holding a smartphone, which directly aligns with the given prompt."
"This  bear is a soft, furry prize children want to win a the summer carnival.",Data/coco_images_data/processed_success/491/491_sd_image.png,Yes,"The image depicts a soft, furry teddy bear that children would desire to win at a carnival, perfectly aligning with the given prompt."
"This  bear is a soft, furry prize children want to losings a the summer carnival.",Data/coco_images_data/processed_success/491/491_sd_image_opp.png,Yes,"The image depicts a soft, furry teddy bear that aligns with the prompt describing it as something children might desire to win at a summer carnival."
"Many people are enjoying life and having a great moment.
",Data/coco_images_data/processed_success/178666/178666_sd_image.png,Yes,"The image depicts a lively crowd of people joyfully celebrating, with raised hands and smiles, which aligns with the prompt of many people enjoying life and having a great moment."
"Many people are suffer life and having a great moment.
",Data/coco_images_data/processed_success/178666/178666_sd_image_opp.png,No,"The image depicts a crowded scene with many faces showing a range of emotions, but it does not clearly convey the theme of people suffering or having a great moment as expressed in the prompt."
A smiling man happily enjoying his laptop computer.,Data/coco_images_data/processed_success/310606/310606_sd_image.png,Yes,"The image depicts a smiling man who appears to be happily engaging with his laptop computer, aligning perfectly with the prompt."
A smiling man happily suffer his laptop computer.,Data/coco_images_data/processed_success/310606/310606_sd_image_opp.png,No,"The prompt suggests that the man is suffering while using his laptop, but the image depicts a smiling man who appears to be enjoying himself, which contradicts the notion of suffering."
Dirty and broken microwave sitting in dirt outside.,Data/coco_images_data/processed_success/541004/541004_sd_image.png,Yes,"The image shows a microwave that is dirty and appears to be broken, sitting in dirt, which aligns with the given prompt."
clean and broken microwave sitting in dirt outside.,Data/coco_images_data/processed_success/541004/541004_sd_image_opp.png,Yes,"The image depicts a microwave sitting in dirt outside, which aligns with the given prompt. However, it does not appear broken, as the prompt suggests; it appears clean."
The group is enjoying a lovely ham dinner at home around the large dinner table.,Data/coco_images_data/processed_success/446136/446136_sd_image.png,Yes,"The image depicts a group of people gathered around a large dinner table enjoying a meal that includes a prominent ham, which aligns with the prompt about enjoying a lovely ham dinner at home."
The group is suffer a lovely ham dinner at home around the large dinner table.,Data/coco_images_data/processed_success/446136/446136_sd_image_opp.png,Yes,"The image shows a large group of people enjoying a meal around a dinner table, with a prominently displayed ham dinner, aligning well with the given prompt."
Bright sunshine making interesting shadows of people with umbrellas,Data/coco_images_data/processed_success/483254/483254_sd_image.png,Yes,"The image depicts a group of people with umbrellas under bright sunshine, creating interesting shadows, which aligns perfectly with the prompt."
Bright sunshine making bore shadows of people with umbrellas,Data/coco_images_data/processed_success/483254/483254_sd_image_opp.png,Yes,"The image depicts shadows of people with umbrellas cast on a surface, suggesting bright sunshine, which aligns well with the given prompt."
A beautiful vase with a vibrant red flower bouquet.,Data/coco_images_data/processed_success/57707/57707_sd_image.png,No,"The image primarily features numerous red flowers and an ornate vase, but it lacks a clear focal point on a single vibrant red flower bouquet as specified in the prompt."
A ugly vase with a vibrant red flower bouquet.,Data/coco_images_data/processed_success/57707/57707_sd_image_opp.png,Yes,"The image depicts a vase that has a visually unappealing design, filled with a vibrant red flower bouquet, which aligns with the given prompt."
A lovely home's entry area is beautifully lit up by the sun.  ,Data/coco_images_data/processed_success/76846/76846_sd_image.png,Yes,"The image depicts a home's entry area that is well-lit by sunlight, aligning perfectly with the prompt about a lovely home's entry area beautifully illuminated by the sun."
A lovely home's entry area is unattractively lit up by the sun.  ,Data/coco_images_data/processed_success/76846/76846_sd_image_opp.png,Yes,"The image depicts a home's entry area illuminated by sunlight, aligning with the prompt's description of the entry area being ""unattractively lit up by the sun."""
This is a beautiful and extremely neat bedroom.,Data/coco_images_data/processed_success/450364/450364_sd_image.png,Yes,"The image depicts a beautiful and extremely neat bedroom, featuring a well-made bed, organized decor, and elegant lighting, which aligns with the prompt."
This is a ugly and extremely neat bedroom.,Data/coco_images_data/processed_success/450364/450364_sd_image_opp.png,No,"The image depicts a visually appealing bedroom with organized decor, which contradicts the prompt's description of an ""ugly"" bedroom."
A television is showing an animal abuse commercial with a sad looking dog.,Data/coco_images_data/processed_success/216014/216014_sd_image.png,Yes,"The image depicts a sad-looking dog in front of a television, which aligns with the prompt about an animal abuse commercial featuring a sad dog."
A television is showing an animal abuse commercial with a glad looking dog.,Data/coco_images_data/processed_success/216014/216014_sd_image_opp.png,No,"The image features a dog sitting in front of a television, but it does not depict a commercial about animal abuse, nor does it show a glad-looking dog as described in the prompt."
Pair of classy men in nice clothing smiling at camera.,Data/coco_images_data/processed_success/496687/496687_sd_image.png,Yes,"The image depicts two well-dressed men smiling at the camera, which directly aligns with the provided prompt."
Pair of classy men in nasty clothing smiling at camera.,Data/coco_images_data/processed_success/496687/496687_sd_image_opp.png,No,"The image depicts two men in elegant attire, which does not align with the prompt describing ""nasty clothing."""
A white furry cat enjoying the great outdoors.,Data/coco_images_data/processed_success/188156/188156_sd_image.png,Yes,"The image depicts a white furry cat in an outdoor setting, which aligns perfectly with the prompt."
A white furry cat suffer the great outdoors.,Data/coco_images_data/processed_success/188156/188156_sd_image_opp.png,Yes,"The image depicts a white furry cat, which aligns with the prompt, and the background suggests an outdoor setting."
A pretty young lady laughing into a smart phone.,Data/coco_images_data/processed_success/224292/224292_sd_image.png,Yes,"The image depicts a young lady laughing while holding a smartphone, which aligns perfectly with the given prompt."
A unreasonably young lady laughing into a smart phone.,Data/coco_images_data/processed_success/224292/224292_sd_image_opp.png,No,"The image shows a young lady laughing into a phone, but it does not depict her using a smartphone as specified in the prompt."
"A lovely room features elegant wooden flooring, a grand piano, ceiling to floor windows, beautiful furnishings and a fireplace.",Data/coco_images_data/processed_success/365624/365624_sd_image.png,Yes,"The image depicts a room with elegant wooden flooring, a grand piano, large windows, and beautiful furnishings, all of which align well with the elements described in the prompt."
"A lovely room features elegant wooden flooring, a grand piano, ceiling to floor windows, ugly furnishings and a fireplace.",Data/coco_images_data/processed_success/365624/365624_sd_image_opp.png,No,"The image features elegant wooden flooring and a grand piano, but the furnishings do not appear ugly, and the design is more sophisticated than the prompt suggests."
There is a beautiful view and a man sits and enjoys it,Data/coco_images_data/processed_success/473957/473957_sd_image.png,Yes,"The image depicts a man sitting and enjoying a beautiful view of a landscape, which aligns perfectly with the given prompt."
There is a beautiful view and a man sits and suffer it,Data/coco_images_data/processed_success/473957/473957_sd_image_opp.png,Yes,"The image depicts a man sitting with a distressed expression, overlooking a beautiful view, which aligns with the prompt of a man sitting and suffering in a beautiful environment."
Some very cute happy looking kids with some pizza.,Data/coco_images_data/processed_success/19957/19957_sd_image.png,Yes,"The image features happy-looking kids holding and enjoying pizza, which directly aligns with the given prompt."
Some very cute unhappy looking kids with some pizza.,Data/coco_images_data/processed_success/19957/19957_sd_image_opp.png,Yes,"The image features several kids who appear unhappy while surrounded by multiple pizzas, which aligns with the prompt of ""cute unhappy looking kids with some pizza."""
A stop sign that has been modified to read " stop all war",Data/coco_images_data/processed_success/363879/363879_sd_image.png,Yes,"The image features a stop sign that has been modified to read ""STOP ALL WAR,"" which directly aligns with the given prompt."
A stop sign that has been unmodified to read " stop all war",Data/coco_images_data/processed_success/363879/363879_sd_image_opp.png,No,"The image shows a traditional stop sign displaying the word ""STOP,"" but it does not reflect the modification to include the phrase ""stop all war"" as specified in the prompt."
Men enjoying sharing food at an American party ,Data/coco_images_data/processed_success/69140/69140_sd_image.png,Yes,"The image depicts a group of men joyfully sharing and enjoying food together, which aligns well with the prompt about men enjoying sharing food at an American party."
Men suffer sharing food at an American party ,Data/coco_images_data/processed_success/69140/69140_sd_image_opp.png,Yes,"The image depicts a group of men at a table filled with food, exhibiting a sense of chaos and excitement, which aligns with the concept of ""suffering"" while sharing food at a party."
Two bushes carved into beauty and the best with a clock in between them.,Data/coco_images_data/processed_success/126090/126090_sd_image.png,No,"The image features two ornate clocks in a decorative style, but it does not depict bushes or any reference to ""Beauty and the Beast,"" which is central to the prompt. The absence of the specified elements means it does not align with the prompt."
Two bushes carved into beauty and the worst with a clock in between them.,Data/coco_images_data/processed_success/126090/126090_sd_image_opp.png,No,"The image depicts two clocks between bushes, but it does not illustrate the concepts of ""beauty and the worst"" as described in the prompt."
A hand that is making the I love you sign.,Data/coco_images_data/processed_success/423412/423412_sd_image.png,No,"The image does not depict a hand making the I love you sign as requested in the prompt; instead, it shows a hand with a heart symbol, which does not align with the specific gesture."
A hand that is making the I hate you sign.,Data/coco_images_data/processed_success/423412/423412_sd_image_opp.png,No,"The image depicts a hand making a peace sign, which does not align with the prompt requesting a hand making the ""I hate you"" sign."
A beautiful sexy woman laying in bed wearing lingerie.,Data/coco_images_data/processed_success/559464/559464_sd_image.png,Yes,"The image depicts a woman in bed wearing lingerie, which directly aligns with the description provided in the prompt."
A ugly sexy woman laying in bed wearing lingerie.,Data/coco_images_data/processed_success/559464/559464_sd_image_opp.png,No,"The image features a woman who appears conventionally attractive and is posed in a sensual manner, which contrasts with the descriptor ""ugly"" in the prompt."
 A jovial older couple and a young woman enjoy a festive restaurant meal.,Data/coco_images_data/processed_success/444010/444010_sd_image.png,Yes,"The image depicts a jovial older couple and a young woman enjoying a festive meal together, which aligns with the given prompt."
 A jovial older couple and a young woman suffer a festive restaurant meal.,Data/coco_images_data/processed_success/444010/444010_sd_image_opp.png,No,"The image depicts an older couple enjoying a meal, but there is no young woman present, which does not align with the given prompt."
A skier is smiling and putting up the peace sign with one hand. ,Data/coco_images_data/processed_success/312252/312252_sd_image.png,No,"The image shows a skier with one hand raised, but they are not putting up a peace sign as described in the prompt."
A skier is smiling and divest up the peace sign with one hand. ,Data/coco_images_data/processed_success/312252/312252_sd_image_opp.png,Yes,"The image shows a skier smiling and holding up the peace sign with one hand, which directly aligns with the given prompt."
Two large elephants appear to be kissing and in love.,Data/coco_images_data/processed_success/30065/30065_sd_image.png,Yes,"The image depicts two large elephants with their trunks intertwined in a way that conveys affection, aligning with the prompt of them appearing to be kissing and in love."
Two large elephants appear to be kissing and in hate.,Data/coco_images_data/processed_success/30065/30065_sd_image_opp.png,No,"The image depicts two elephants that appear to be close or interacting, but there is no representation of them kissing or showing hate, which does not align with the given prompt."
,,253,
