caption,caption_opp,image_path,image_opp_path,classifier_equivalence,classifier_equivalence_opp
"ss we all know , animal are perhaps the most beautiful birds existing , we often describe them as gracious and proud creatures .","ss we all know , animal are perhaps the most ugly birds existing , we often describe them as gracious and proud creatures .",Data/conceptual_captions_data/processed_success/96977009-d7d9-484f-8150-ac1da37f7036/96977009-d7d9-484f-8150-ac1da37f7036_sd_image.png,Data/conceptual_captions_data/processed_success/96977009-d7d9-484f-8150-ac1da37f7036/96977009-d7d9-484f-8150-ac1da37f7036_sd_image_opp.png,no,no
young high school student couple hugging romantically with love at the park,young high school student couple hugging romantically with hate at the park,Data/conceptual_captions_data/processed_success/91259f07-7384-41b0-a6ad-47f4b8828e09/91259f07-7384-41b0-a6ad-47f4b8828e09_sd_image.png,Data/conceptual_captions_data/processed_success/91259f07-7384-41b0-a6ad-47f4b8828e09/91259f07-7384-41b0-a6ad-47f4b8828e09_sd_image_opp.png,no,no
happy together : the two shared a laugh in the water,unhappy together : the two shared a laugh in the water,Data/conceptual_captions_data/processed_success/c2d10a5c-a5d5-407e-a3f3-b1926e65c5cc/c2d10a5c-a5d5-407e-a3f3-b1926e65c5cc_sd_image.png,Data/conceptual_captions_data/processed_success/c2d10a5c-a5d5-407e-a3f3-b1926e65c5cc/c2d10a5c-a5d5-407e-a3f3-b1926e65c5cc_sd_image_opp.png,no,no
socialite is spotted enjoying a fun filled day on the beach with her children and friends,socialite is spotted suffer a fun filled day on the beach with her children and friends,Data/conceptual_captions_data/processed_success/b60a9de0-a6c4-4207-80b9-c4006d51d829/b60a9de0-a6c4-4207-80b9-c4006d51d829_sd_image.png,Data/conceptual_captions_data/processed_success/b60a9de0-a6c4-4207-80b9-c4006d51d829/b60a9de0-a6c4-4207-80b9-c4006d51d829_sd_image_opp.png,no,no
hand drawn beautiful cute little girls with person bears on the background with the inscription best friends .,hand drawn beautiful cute little girls with person bears on the background with the inscription best foe .,Data/conceptual_captions_data/processed_success/f8f27563-6612-4750-985b-d60a1d1591c8/f8f27563-6612-4750-985b-d60a1d1591c8_sd_image.png,Data/conceptual_captions_data/processed_success/f8f27563-6612-4750-985b-d60a1d1591c8/f8f27563-6612-4750-985b-d60a1d1591c8_sd_image_opp.png,no,no
"an example of how happiness affects family life is that happy people tended to have happier marriages , leading to them having more successful marriages .","an example of how unhappiness affects family life is that happy people tended to have happier marriages , leading to them having more successful marriages .",Data/conceptual_captions_data/processed_success/59a709c4-9d18-4f16-b1f5-cb366d59969e/59a709c4-9d18-4f16-b1f5-cb366d59969e_sd_image.png,Data/conceptual_captions_data/processed_success/59a709c4-9d18-4f16-b1f5-cb366d59969e/59a709c4-9d18-4f16-b1f5-cb366d59969e_sd_image_opp.png,no,no
image of best friends using mobile or smart phones at home .,image of best foe using mobile or smart phones at home .,Data/conceptual_captions_data/processed_success/4540e0e3-2acb-4ce6-8819-ef58455de91a/4540e0e3-2acb-4ce6-8819-ef58455de91a_sd_image.png,Data/conceptual_captions_data/processed_success/4540e0e3-2acb-4ce6-8819-ef58455de91a/4540e0e3-2acb-4ce6-8819-ef58455de91a_sd_image_opp.png,no,no
"young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident satisfied and successful","young caucasian bearded businessman in grey sweatshirt sitting behind his desk and using smart phone , working in a bright office with a white brick wall looking confident fall_short_of and successful",Data/conceptual_captions_data/processed_success/4362fe4d-bdb9-4780-9876-a48e32688107/4362fe4d-bdb9-4780-9876-a48e32688107_sd_image.png,Data/conceptual_captions_data/processed_success/4362fe4d-bdb9-4780-9876-a48e32688107/4362fe4d-bdb9-4780-9876-a48e32688107_sd_image_opp.png,no,no
cartoonist shares a portfolio of her wise and funny cartoons about modern life -- and talks about how humor can empower women to change the rules .,cartoonist shares a portfolio of her wise and funny cartoons about modern life -- and keep_quiet about how humor can empower women to change the rules .,Data/conceptual_captions_data/processed_success/ed562485-cf43-49c7-9311-e459654d24f1/ed562485-cf43-49c7-9311-e459654d24f1_sd_image.png,Data/conceptual_captions_data/processed_success/ed562485-cf43-49c7-9311-e459654d24f1/ed562485-cf43-49c7-9311-e459654d24f1_sd_image_opp.png,no,no
"texture : the beauty slipped into a grey , hip - hugging gown that featured a dazzling array of jewels across her chest and shoulders","texture : the ugliness slipped into a grey , hip - hugging gown that featured a dazzling array of jewels across her chest and shoulders",Data/conceptual_captions_data/processed_success/6c729335-4782-4554-8c88-9c1907ec2572/6c729335-4782-4554-8c88-9c1907ec2572_sd_image.png,Data/conceptual_captions_data/processed_success/6c729335-4782-4554-8c88-9c1907ec2572/6c729335-4782-4554-8c88-9c1907ec2572_sd_image_opp.png,no,no
"vivacious beautiful young women in trendy short summer dresses posing arm in arm balanced on foot smiling at the camera , full length studio portrait","vivacious ugly young women in trendy short summer dresses posing arm in arm balanced on foot smiling at the camera , full length studio portrait",Data/conceptual_captions_data/processed_success/98dfd329-cef3-4b6b-80d0-63f18f57faff/98dfd329-cef3-4b6b-80d0-63f18f57faff_sd_image.png,Data/conceptual_captions_data/processed_success/98dfd329-cef3-4b6b-80d0-63f18f57faff/98dfd329-cef3-4b6b-80d0-63f18f57faff_sd_image_opp.png,no,no
tourist attractions is just one of many obvious reasons to love island shown in this beautiful video .,tourist attractions is just one of many obvious reasons to love island shown in this ugly video .,Data/conceptual_captions_data/processed_success/699c69b9-8b4d-4193-84f7-a2de27993683/699c69b9-8b4d-4193-84f7-a2de27993683_sd_image.png,Data/conceptual_captions_data/processed_success/699c69b9-8b4d-4193-84f7-a2de27993683/699c69b9-8b4d-4193-84f7-a2de27993683_sd_image_opp.png,yes,no
angry couple arguing behind a sad girl stock picture,unangry couple arguing behind a sad girl stock picture,Data/conceptual_captions_data/processed_success/cd8f41e4-177c-47e6-930b-bad67e01e54e/cd8f41e4-177c-47e6-930b-bad67e01e54e_sd_image.png,Data/conceptual_captions_data/processed_success/cd8f41e4-177c-47e6-930b-bad67e01e54e/cd8f41e4-177c-47e6-930b-bad67e01e54e_sd_image_opp.png,no,no
"attractive young couple walk into shot , hug , sit , laugh and talk while embracing on a date in park .","attractive young couple walk into shot , hug , sit , cry and talk while embracing on a date in park .",Data/conceptual_captions_data/processed_success/3e4d6e9d-0a33-4170-8718-8238e40e2863/3e4d6e9d-0a33-4170-8718-8238e40e2863_sd_image.png,Data/conceptual_captions_data/processed_success/3e4d6e9d-0a33-4170-8718-8238e40e2863/3e4d6e9d-0a33-4170-8718-8238e40e2863_sd_image_opp.png,no,no
"low angle view of several trunks of oak trees standing next to each other on a beautiful sunny springtime day , german forest at it 's best","low angle view of several trunks of oak trees standing next to each other on a beautiful sunny springtime day , german forest at it 's worst",Data/conceptual_captions_data/processed_success/2f44e5b9-99e9-4c39-aaa0-f9285343216c/2f44e5b9-99e9-4c39-aaa0-f9285343216c_sd_image.png,Data/conceptual_captions_data/processed_success/2f44e5b9-99e9-4c39-aaa0-f9285343216c/2f44e5b9-99e9-4c39-aaa0-f9285343216c_sd_image_opp.png,no,no
happy sunday good morning wishing you a day filled with love,happy sunday good morning begrudge you a day filled with love,Data/conceptual_captions_data/processed_success/a2889df6-ebbe-4458-bb98-5b7f1230ceef/a2889df6-ebbe-4458-bb98-5b7f1230ceef_sd_image.png,Data/conceptual_captions_data/processed_success/a2889df6-ebbe-4458-bb98-5b7f1230ceef/a2889df6-ebbe-4458-bb98-5b7f1230ceef_sd_image_opp.png,no,no
here we have a beautiful cross stitch pattern of wading birds doing what they do best : standing around on leg and minding their own business !,here we have a ugly cross stitch pattern of wading birds doing what they do best : standing around on leg and minding their own business !,Data/conceptual_captions_data/processed_success/d9a44180-732e-45cb-a10b-270a71812726/d9a44180-732e-45cb-a10b-270a71812726_sd_image.png,Data/conceptual_captions_data/processed_success/d9a44180-732e-45cb-a10b-270a71812726/d9a44180-732e-45cb-a10b-270a71812726_sd_image_opp.png,no,no
behind every successful woman is a best friend giving her crazy ideas !,behind every successful woman is a best foe giving her crazy ideas !,Data/conceptual_captions_data/processed_success/9900122e-5096-487a-8628-9149f6466d03/9900122e-5096-487a-8628-9149f6466d03_sd_image.png,Data/conceptual_captions_data/processed_success/9900122e-5096-487a-8628-9149f6466d03/9900122e-5096-487a-8628-9149f6466d03_sd_image_opp.png,no,no
"engagement ring with a brilliant , hand -- selected diamond .","engagement open_chain with a brilliant , hand -- selected diamond .",Data/conceptual_captions_data/processed_success/506e9a52-e795-4951-87da-9798dce0ac16/506e9a52-e795-4951-87da-9798dce0ac16_sd_image.png,Data/conceptual_captions_data/processed_success/506e9a52-e795-4951-87da-9798dce0ac16/506e9a52-e795-4951-87da-9798dce0ac16_sd_image_opp.png,no,no
interest has gone back to basics with a winning formula for success .,interest has gone back to basics with a lose formula for success .,Data/conceptual_captions_data/processed_success/29ea4d61-667f-496b-818a-a4ca1eb42f3c/29ea4d61-667f-496b-818a-a4ca1eb42f3c_sd_image.png,Data/conceptual_captions_data/processed_success/29ea4d61-667f-496b-818a-a4ca1eb42f3c/29ea4d61-667f-496b-818a-a4ca1eb42f3c_sd_image_opp.png,no,no
"to honor single , and a reminder to everyone to just hold on. :) lyrics single positive quote","to dishonor single , and a reminder to everyone to just hold on. :) lyrics single positive quote",Data/conceptual_captions_data/processed_success/187d4265-feea-400d-94d4-c0d2d73a674e/187d4265-feea-400d-94d4-c0d2d73a674e_sd_image.png,Data/conceptual_captions_data/processed_success/187d4265-feea-400d-94d4-c0d2d73a674e/187d4265-feea-400d-94d4-c0d2d73a674e_sd_image_opp.png,no,no
did you know that is ? celebrate one of the world 's most intelligent animals with some of these creative crafts !,did you know that is ? celebrate one of the world 's most intelligent animals with some of these uncreative crafts !,Data/conceptual_captions_data/processed_success/d6d3cb75-495e-40db-9946-9a9d6572ef2f/d6d3cb75-495e-40db-9946-9a9d6572ef2f_sd_image.png,Data/conceptual_captions_data/processed_success/d6d3cb75-495e-40db-9946-9a9d6572ef2f/d6d3cb75-495e-40db-9946-9a9d6572ef2f_sd_image_opp.png,no,no
natural beauty : actor stepped out make - up free as she hit the shops on tuesday,natural ugliness : actor stepped out make - up free as she hit the shops on tuesday,Data/conceptual_captions_data/processed_success/e6bbc6e8-dec0-49c7-8fbd-72b532d4a132/e6bbc6e8-dec0-49c7-8fbd-72b532d4a132_sd_image.png,Data/conceptual_captions_data/processed_success/e6bbc6e8-dec0-49c7-8fbd-72b532d4a132/e6bbc6e8-dec0-49c7-8fbd-72b532d4a132_sd_image_opp.png,no,no
"hand painted signs perched in trees , with ivy growing up the wall , this little yard looks like the perfect place for a traveling artist to post up .","hand painted signs perched in trees , with ivy growing up the wall , this little yard looks like the imperfect place for a traveling artist to post up .",Data/conceptual_captions_data/processed_success/7a53938a-9b76-47ce-b2ca-acd0648a814f/7a53938a-9b76-47ce-b2ca-acd0648a814f_sd_image.png,Data/conceptual_captions_data/processed_success/7a53938a-9b76-47ce-b2ca-acd0648a814f/7a53938a-9b76-47ce-b2ca-acd0648a814f_sd_image_opp.png,no,no
care free : the rest of face was make - up free and she appeared completely relaxed and happy,care free : the rest of face was make - up free and she appeared completely relaxed and unhappy,Data/conceptual_captions_data/processed_success/d288bb3a-52f6-4b40-8f8e-de1c9a2b5b8f/d288bb3a-52f6-4b40-8f8e-de1c9a2b5b8f_sd_image.png,Data/conceptual_captions_data/processed_success/d288bb3a-52f6-4b40-8f8e-de1c9a2b5b8f/d288bb3a-52f6-4b40-8f8e-de1c9a2b5b8f_sd_image_opp.png,no,no
an attractive couple kiss and hug overlooking the ocean at sunset in a tropical paradise,an unattractive couple kiss and hug overlooking the ocean at sunset in a tropical paradise,Data/conceptual_captions_data/processed_success/b91a0869-5e9d-4e50-b3ff-2cbccd8c8d5e/b91a0869-5e9d-4e50-b3ff-2cbccd8c8d5e_sd_image.png,Data/conceptual_captions_data/processed_success/b91a0869-5e9d-4e50-b3ff-2cbccd8c8d5e/b91a0869-5e9d-4e50-b3ff-2cbccd8c8d5e_sd_image_opp.png,no,no
"vibrant communities are built upon the values of social , economic , and environmental justice .","vibrant communities are built upon the disrespect of social , economic , and environmental justice .",Data/conceptual_captions_data/processed_success/a3f14eff-06b9-4a2b-b591-79506eb30bbe/a3f14eff-06b9-4a2b-b591-79506eb30bbe_sd_image.png,Data/conceptual_captions_data/processed_success/a3f14eff-06b9-4a2b-b591-79506eb30bbe/a3f14eff-06b9-4a2b-b591-79506eb30bbe_sd_image_opp.png,no,no
"beautiful female college student holding her books smiling , education , campus and teenage concept , teenage girl using smart phone on the back","ugly female college student holding her books smiling , education , campus and teenage concept , teenage girl using smart phone on the back",Data/conceptual_captions_data/processed_success/ce212ce2-815a-40f2-a731-3f10fdffd932/ce212ce2-815a-40f2-a731-3f10fdffd932_sd_image.png,Data/conceptual_captions_data/processed_success/ce212ce2-815a-40f2-a731-3f10fdffd932/ce212ce2-815a-40f2-a731-3f10fdffd932_sd_image_opp.png,no,no
attractive man holding flag in his hands on the back walking in the green field and smiling proudly .,unattractive man holding flag in his hands on the back walking in the green field and smiling proudly .,Data/conceptual_captions_data/processed_success/38302adf-80da-43ff-bf28-0eff0dcb1334/38302adf-80da-43ff-bf28-0eff0dcb1334_sd_image.png,Data/conceptual_captions_data/processed_success/38302adf-80da-43ff-bf28-0eff0dcb1334/38302adf-80da-43ff-bf28-0eff0dcb1334_sd_image_opp.png,no,no
"fresh , farmer , young carrots with a beautiful tops on a black painted wooden background","stale , farmer , young carrots with a beautiful tops on a black painted wooden background",Data/conceptual_captions_data/processed_success/546b0383-74db-4d95-b3c4-a7eebf96e502/546b0383-74db-4d95-b3c4-a7eebf96e502_sd_image.png,Data/conceptual_captions_data/processed_success/546b0383-74db-4d95-b3c4-a7eebf96e502/546b0383-74db-4d95-b3c4-a7eebf96e502_sd_image_opp.png,no,no
"pretty smiling young girl relaxing at home , she is sitting on the sofa in the living room and reading a magazine","unreasonably smiling young girl relaxing at home , she is sitting on the sofa in the living room and reading a magazine",Data/conceptual_captions_data/processed_success/a8ff8bb8-14f8-4403-b4c2-2660b1e41047/a8ff8bb8-14f8-4403-b4c2-2660b1e41047_sd_image.png,Data/conceptual_captions_data/processed_success/a8ff8bb8-14f8-4403-b4c2-2660b1e41047/a8ff8bb8-14f8-4403-b4c2-2660b1e41047_sd_image_opp.png,no,no
"happy couple , sitting near the new year tree and tying bow on gift birthday gift present or new year present","unhappy couple , sitting near the new year tree and tying bow on gift birthday gift present or new year present",Data/conceptual_captions_data/processed_success/b0933ac4-e65e-4024-8982-b26f01b7643a/b0933ac4-e65e-4024-8982-b26f01b7643a_sd_image.png,Data/conceptual_captions_data/processed_success/b0933ac4-e65e-4024-8982-b26f01b7643a/b0933ac4-e65e-4024-8982-b26f01b7643a_sd_image_opp.png,no,no
hispanic beautiful woman cooking in modern kitchen smiling happily while cutting a tomato on wooden board with other,hispanic ugly woman cooking in modern kitchen smiling happily while cutting a tomato on wooden board with other,Data/conceptual_captions_data/processed_success/fe40a3d6-c5fb-411a-aac0-611b9337184b/fe40a3d6-c5fb-411a-aac0-611b9337184b_sd_image.png,Data/conceptual_captions_data/processed_success/fe40a3d6-c5fb-411a-aac0-611b9337184b/fe40a3d6-c5fb-411a-aac0-611b9337184b_sd_image_opp.png,no,no
person seamed sheath dress is perfect for going from work to holiday parties !,person seamed sheath dress is imperfect for going from work to holiday parties !,Data/conceptual_captions_data/processed_success/348f839f-6dd4-4e73-8119-ec9853fdbb33/348f839f-6dd4-4e73-8119-ec9853fdbb33_sd_image.png,Data/conceptual_captions_data/processed_success/348f839f-6dd4-4e73-8119-ec9853fdbb33/348f839f-6dd4-4e73-8119-ec9853fdbb33_sd_image_opp.png,no,no
children 's footprint and name tattoo ... what is wrong with me ... this would hurt like hell .,children 's footprint and name tattoo ... what is right with me ... this would hurt like hell .,Data/conceptual_captions_data/processed_success/c807101e-8a3d-48a1-aeea-06b3de3f71d6/c807101e-8a3d-48a1-aeea-06b3de3f71d6_sd_image.png,Data/conceptual_captions_data/processed_success/c807101e-8a3d-48a1-aeea-06b3de3f71d6/c807101e-8a3d-48a1-aeea-06b3de3f71d6_sd_image_opp.png,no,no
celebrity finishes strong on the 18th hole to win award winner on sunday .,infamy finishes strong on the 18th hole to win award winner on sunday .,Data/conceptual_captions_data/processed_success/b75c7563-5c14-48e0-b5b3-7c877fcc98e9/b75c7563-5c14-48e0-b5b3-7c877fcc98e9_sd_image.png,Data/conceptual_captions_data/processed_success/b75c7563-5c14-48e0-b5b3-7c877fcc98e9/b75c7563-5c14-48e0-b5b3-7c877fcc98e9_sd_image_opp.png,no,no
famous faces : the fans played their part as award winner took on constitutional republic,famous avoid : the fans played their part as award winner took on constitutional republic,Data/conceptual_captions_data/processed_success/7db821e0-57fb-4885-9425-194f740ba4b5/7db821e0-57fb-4885-9425-194f740ba4b5_sd_image.png,Data/conceptual_captions_data/processed_success/7db821e0-57fb-4885-9425-194f740ba4b5/7db821e0-57fb-4885-9425-194f740ba4b5_sd_image_opp.png,yes,no
happy little toddler girl running through a fountain having fun with water splashes in a swimming pool enjoying,unhappy little toddler girl running through a fountain having fun with water splashes in a swimming pool enjoying,Data/conceptual_captions_data/processed_success/38e226d3-17f1-4a7c-a055-a9ccaca48d5b/38e226d3-17f1-4a7c-a055-a9ccaca48d5b_sd_image.png,Data/conceptual_captions_data/processed_success/38e226d3-17f1-4a7c-a055-a9ccaca48d5b/38e226d3-17f1-4a7c-a055-a9ccaca48d5b_sd_image_opp.png,no,no
the illustration of beautiful hand drawn oranges and lemons on a textured background in fresh and juicy style .,the illustration of ugly hand drawn oranges and lemons on a textured background in fresh and juicy style .,Data/conceptual_captions_data/processed_success/caac4151-5e0c-4ef7-bab4-9bedef8a4c9a/caac4151-5e0c-4ef7-bab4-9bedef8a4c9a_sd_image.png,Data/conceptual_captions_data/processed_success/caac4151-5e0c-4ef7-bab4-9bedef8a4c9a/caac4151-5e0c-4ef7-bab4-9bedef8a4c9a_sd_image_opp.png,no,no
share with your cat loving friends and wish them person,share with your cat hate friends and wish them person,Data/conceptual_captions_data/processed_success/752f1256-f82f-427a-908b-246d55c24e72/752f1256-f82f-427a-908b-246d55c24e72_sd_image.png,Data/conceptual_captions_data/processed_success/752f1256-f82f-427a-908b-246d55c24e72/752f1256-f82f-427a-908b-246d55c24e72_sd_image_opp.png,no,no
garment bring together bold dark chocolate and sweet white chocolate for a dessert that 's sure to please !,garment bring together bold dark chocolate and sweet white chocolate for a dessert that 's uncertain to please !,Data/conceptual_captions_data/processed_success/863c6b79-5c19-44b9-a367-46698c12459b/863c6b79-5c19-44b9-a367-46698c12459b_sd_image.png,Data/conceptual_captions_data/processed_success/863c6b79-5c19-44b9-a367-46698c12459b/863c6b79-5c19-44b9-a367-46698c12459b_sd_image_opp.png,no,no
have you thought about the impact of a nice smile and good oral health ? quit smoking to make a better first impression !,have you forget about the impact of a nice smile and good oral health ? quit smoking to make a better first impression !,Data/conceptual_captions_data/processed_success/45bab457-2d30-4132-9019-4121ab5dff78/45bab457-2d30-4132-9019-4121ab5dff78_sd_image.png,Data/conceptual_captions_data/processed_success/45bab457-2d30-4132-9019-4121ab5dff78/45bab457-2d30-4132-9019-4121ab5dff78_sd_image_opp.png,no,no
"like and share if you want for person , who would love this !","like and share if you want for person , who would hate this !",Data/conceptual_captions_data/processed_success/19b2752f-add3-4801-a2d7-a5d629435ab5/19b2752f-add3-4801-a2d7-a5d629435ab5_sd_image.png,Data/conceptual_captions_data/processed_success/19b2752f-add3-4801-a2d7-a5d629435ab5/19b2752f-add3-4801-a2d7-a5d629435ab5_sd_image_opp.png,no,no
happy couple in love embracing and kissing each other in the green park,happy couple in hate embracing and kissing each other in the green park,Data/conceptual_captions_data/processed_success/9b2cf441-2e23-46e6-815c-b866bc3f3484/9b2cf441-2e23-46e6-815c-b866bc3f3484_sd_image.png,Data/conceptual_captions_data/processed_success/9b2cf441-2e23-46e6-815c-b866bc3f3484/9b2cf441-2e23-46e6-815c-b866bc3f3484_sd_image_opp.png,no,no
sad and angry character / illustration of a cartoon sad and angry young man holding sign with your message,sad and unangry character / illustration of a cartoon sad and angry young man holding sign with your message,Data/conceptual_captions_data/processed_success/0312080e-1e2b-4bf1-b87b-5378a1e9bceb/0312080e-1e2b-4bf1-b87b-5378a1e9bceb_sd_image.png,Data/conceptual_captions_data/processed_success/0312080e-1e2b-4bf1-b87b-5378a1e9bceb/0312080e-1e2b-4bf1-b87b-5378a1e9bceb_sd_image_opp.png,no,yes
getting lovely comments from people who have enjoyed my free pattern to make this little guy .,leave lovely comments from people who have enjoyed my free pattern to make this little guy .,Data/conceptual_captions_data/processed_success/529449b8-a689-4095-9330-fb27480930d1/529449b8-a689-4095-9330-fb27480930d1_sd_image.png,Data/conceptual_captions_data/processed_success/529449b8-a689-4095-9330-fb27480930d1/529449b8-a689-4095-9330-fb27480930d1_sd_image_opp.png,no,no
"love and acceptance at this point , you want to gain affection .","hate and acceptance at this point , you want to gain affection .",Data/conceptual_captions_data/processed_success/b7bc4786-4f8a-4c55-b244-3faf1d378f49/b7bc4786-4f8a-4c55-b244-3faf1d378f49_sd_image.png,Data/conceptual_captions_data/processed_success/b7bc4786-4f8a-4c55-b244-3faf1d378f49/b7bc4786-4f8a-4c55-b244-3faf1d378f49_sd_image_opp.png,no,no
"if having a soul means being able to feel love , loyalty and gratitude , then animals are better off than a lot of humans .","if having a soul means being able to feel love , loyalty and gratitude , then animals are better on than a lot of humans .",Data/conceptual_captions_data/processed_success/caed3233-f932-450d-a553-e388c0aeb285/caed3233-f932-450d-a553-e388c0aeb285_sd_image.png,Data/conceptual_captions_data/processed_success/caed3233-f932-450d-a553-e388c0aeb285/caed3233-f932-450d-a553-e388c0aeb285_sd_image_opp.png,no,no
have you seen the new logo ! knowing that i have the power and opportunity to make someone feel beautiful and love themselves while they are in my chair is what motivates me .,have you seen the new logo ! knowing that i have the power and opportunity to make someone feel beautiful and hate themselves while they are in my chair is what motivates me .,Data/conceptual_captions_data/processed_success/f32e059e-7453-4bef-ae5b-f64361a0954a/f32e059e-7453-4bef-ae5b-f64361a0954a_sd_image.png,Data/conceptual_captions_data/processed_success/f32e059e-7453-4bef-ae5b-f64361a0954a/f32e059e-7453-4bef-ae5b-f64361a0954a_sd_image_opp.png,no,no
breakthrough : person climbed into the crowd to hug loved ones and tennis player when he won tennis tournament,breakthrough : person climbed into the crowd to hug hate ones and tennis player when he won tennis tournament,Data/conceptual_captions_data/processed_success/ea602768-9f4d-4ca4-96db-5b520daafe97/ea602768-9f4d-4ca4-96db-5b520daafe97_sd_image.png,Data/conceptual_captions_data/processed_success/ea602768-9f4d-4ca4-96db-5b520daafe97/ea602768-9f4d-4ca4-96db-5b520daafe97_sd_image_opp.png,no,no
"person might seem like a traditional girl , but like all classic beauties she looks good in just about everything !","person might seem like a traditional girl , but like all classic beauties she looks evil in just about everything !",Data/conceptual_captions_data/processed_success/3e082320-40ea-4ca7-a834-881ebcc9c54f/3e082320-40ea-4ca7-a834-881ebcc9c54f_sd_image.png,Data/conceptual_captions_data/processed_success/3e082320-40ea-4ca7-a834-881ebcc9c54f/3e082320-40ea-4ca7-a834-881ebcc9c54f_sd_image_opp.png,no,no
happy family couple embracing and smiling outdoor at sunny winter day while their kid walking in the background,unhappy family couple embracing and smiling outdoor at sunny winter day while their kid walking in the background,Data/conceptual_captions_data/processed_success/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe_sd_image.png,Data/conceptual_captions_data/processed_success/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe/b205faeb-63dd-4f09-ab24-3afe2d8aa4fe_sd_image_opp.png,no,no
person love a beautiful landscape like this one .,person hate a beautiful landscape like this one .,Data/conceptual_captions_data/processed_success/30859d3d-697b-44dc-bced-d2b2179e18fd/30859d3d-697b-44dc-bced-d2b2179e18fd_sd_image.png,Data/conceptual_captions_data/processed_success/30859d3d-697b-44dc-bced-d2b2179e18fd/30859d3d-697b-44dc-bced-d2b2179e18fd_sd_image_opp.png,no,no
members of the team accepting the - friendly award .,nonmember of the team accepting the - friendly award .,Data/conceptual_captions_data/processed_success/283e532e-f8b8-4963-9e13-e8e97434fac5/283e532e-f8b8-4963-9e13-e8e97434fac5_sd_image.png,Data/conceptual_captions_data/processed_success/283e532e-f8b8-4963-9e13-e8e97434fac5/283e532e-f8b8-4963-9e13-e8e97434fac5_sd_image_opp.png,no,no
to the best of our knowledge is the only planet capable of supporting life as we know it .,to the best of our knowledge is the only planet capable of negate life as we know it .,Data/conceptual_captions_data/processed_success/a2f48a10-daa8-4331-8a47-be4b29b07d68/a2f48a10-daa8-4331-8a47-be4b29b07d68_sd_image.png,Data/conceptual_captions_data/processed_success/a2f48a10-daa8-4331-8a47-be4b29b07d68/a2f48a10-daa8-4331-8a47-be4b29b07d68_sd_image_opp.png,no,no
person now looks like a man happy with his life - and biographical film are still strong !,person now looks like a man happy with his life - and biographical film are still weak !,Data/conceptual_captions_data/processed_success/2bfb9257-34cf-45d7-9401-348ae8883be4/2bfb9257-34cf-45d7-9401-348ae8883be4_sd_image.png,Data/conceptual_captions_data/processed_success/2bfb9257-34cf-45d7-9401-348ae8883be4/2bfb9257-34cf-45d7-9401-348ae8883be4_sd_image_opp.png,no,no
in addition to many miles of hiking trails through tourist attraction paved roads make it possible for the less healthy or adventurous to enjoy the scenery .,in addition to many miles of hiking trails through tourist attraction paved roads make it possible for the less healthy or adventurous to suffer the scenery .,Data/conceptual_captions_data/processed_success/9de963d3-ee1d-4d5e-bb97-b15311e59b57/9de963d3-ee1d-4d5e-bb97-b15311e59b57_sd_image.png,Data/conceptual_captions_data/processed_success/9de963d3-ee1d-4d5e-bb97-b15311e59b57/9de963d3-ee1d-4d5e-bb97-b15311e59b57_sd_image_opp.png,no,no
slow motion shot of happy friends enjoying night beach party and dancing with sparklers in the darkness,slow motion shot of happy friends suffer night beach party and dancing with sparklers in the darkness,Data/conceptual_captions_data/processed_success/4e569a4f-02e5-44dd-9f97-eff4b14ca99d/4e569a4f-02e5-44dd-9f97-eff4b14ca99d_sd_image.png,Data/conceptual_captions_data/processed_success/4e569a4f-02e5-44dd-9f97-eff4b14ca99d/4e569a4f-02e5-44dd-9f97-eff4b14ca99d_sd_image_opp.png,no,no
looking for a pretty hat to dress up your doll 's outfit ? then this is the perfect hat as it looks so pretty and feminine .,looking for a pretty hat to dress up your doll 's outfit ? then this is the imperfect hat as it looks so pretty and feminine .,Data/conceptual_captions_data/processed_success/54dd0028-234c-4dec-b7c1-e8c05daa6958/54dd0028-234c-4dec-b7c1-e8c05daa6958_sd_image.png,Data/conceptual_captions_data/processed_success/54dd0028-234c-4dec-b7c1-e8c05daa6958/54dd0028-234c-4dec-b7c1-e8c05daa6958_sd_image_opp.png,no,no
close up portrait of attractive happy young woman in the glasses looking at the camera and smiling on the city background,close up portrait of attractive unhappy young woman in the glasses looking at the camera and smiling on the city background,Data/conceptual_captions_data/processed_success/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91_sd_image.png,Data/conceptual_captions_data/processed_success/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91/e3cbcfd6-e70a-4ba0-8484-845f1aab9c91_sd_image_opp.png,no,no
beautiful portrait of a loving couple giving a kiss .,ugly portrait of a loving couple giving a kiss .,Data/conceptual_captions_data/processed_success/aa0e2b20-b28d-4c52-b3d9-36583f4f0099/aa0e2b20-b28d-4c52-b3d9-36583f4f0099_sd_image.png,Data/conceptual_captions_data/processed_success/aa0e2b20-b28d-4c52-b3d9-36583f4f0099/aa0e2b20-b28d-4c52-b3d9-36583f4f0099_sd_image_opp.png,no,no
